run_id,method_family,seed_value,corruption_fraction,confidence,intervention_id,target_node,value_raw,mmd_value,mmd_status,bandwidth_used,bandwidth_sweep_0_5x,bandwidth_sweep_1_0x,bandwidth_sweep_2_0x,sampler_status_for_intervention,sampler_reason
hard_exclusion__main_evaluation__seed501__cfgb1b657091ecc,hard_exclusion,501,0.8,,do_X5_pos2,5,2.0,0.04357994931530662,available,271.56965886102637,0.048939283683706536,0.04357994931530662,0.03421938534988278,available,
hard_exclusion__main_evaluation__seed501__cfgb1b657091ecc,hard_exclusion,501,0.8,,do_X6_neg2,6,-2.0,0.588722190733304,available,520.6810829028623,0.503968149955126,0.588722190733304,0.5860401130882342,available,
hard_exclusion__main_evaluation__seed501__cfgb1b657091ecc,hard_exclusion,501,0.8,,do_X6_pos2,6,2.0,0.5567865327285348,available,474.4875047050079,0.4807984620894915,0.5567865327285348,0.5495906512188273,available,
hard_exclusion__main_evaluation__seed501__cfgb1b657091ecc,hard_exclusion,501,0.8,,do_X7_neg2,7,-2.0,0.21052885507942903,available,129.2693218019516,0.18235874020199266,0.21052885507942903,0.19146990416763976,available,
hard_exclusion__main_evaluation__seed501__cfgb1b657091ecc,hard_exclusion,501,0.8,,do_X7_pos2,7,2.0,0.2584654375123674,available,141.35819430387693,0.22967667832230004,0.2584654375123674,0.23070334346153554,available,
hard_exclusion__main_evaluation__seed501__cfgb1b657091ecc,hard_exclusion,501,0.8,,do_X8_neg2,8,-2.0,0.07718480038988379,available,135.91088803262815,0.0887488218053549,0.07718480038988379,0.053142500446491714,available,
hard_exclusion__main_evaluation__seed501__cfgb1b657091ecc,hard_exclusion,501,0.8,,do_X8_pos2,8,2.0,0.06950502224913663,available,136.6298147491363,0.07996987310025191,0.06950502224913663,0.04783856197000724,available,
hard_exclusion__main_evaluation__seed501__cfgb1b657091ecc,hard_exclusion,501,0.8,,do_X9_neg2,9,-2.0,0.08360184812186144,available,266.96073892369213,0.06959016988836744,0.08360184812186144,0.08708601573681796,available,
hard_exclusion__main_evaluation__seed501__cfgb1b657091ecc,hard_exclusion,501,0.8,,do_X9_pos2,9,2.0,0.11563201698543502,available,273.9128431670815,0.09572533950986836,0.11563201698543502,0.12027658483494585,available,
hard_exclusion__main_evaluation__seed501__cfgd76e5f77baf0,hard_exclusion,501,0.0,,do_X0_neg2,0,-2.0,0.2356411455651925,available,341.63366433807107,0.20874972347985576,0.2356411455651925,0.23534188207427553,available,
