run_id,configuration_hash_full,configuration_hash_prefix,record_path,method_family,seed_value,seed_population,confidence,corruption_fraction,corruption_index,lambda_prior,matched_l1_lambda1,dagma_lambda1,parent_heldout_run_hash_full,fit_status,metric_status,graph_status,sampler_status,sid,shd,mmd,edge_count_from_thresholded_adjacency,continuous_w_path,thresholded_adjacency_path,true_adjacency_path,n_targeted_forbidden_edges,mean_abs_w_targeted_forbidden_edges,fraction_targeted_forbidden_above_threshold,mean_abs_w_non_targeted_edges
soft_frobenius__main_evaluation__seed503__cfgb68be039e63a,b68be039e63a58e8d98fa4c29ee89d27149ba3b425b657e193189942637dea39,b68be039e63a,results/main_study/166c792c43bc/records/soft_frobenius__main_evaluation__seed503__cfgb68be039e63a.json,soft_frobenius,503,main_evaluation,0.0,0.8,4,0.0002,,0.1,88da382e8672650e44f44e675011dda1a81868c9075acb86faef6c6caf23fd17,success,computed,valid_dag,available,79.0,23.0,0.10221424980492717,13,results/main_study/166c792c43bc/artefacts/soft_frobenius__main_evaluation__seed503__cfgb68be039e63a/continuous_w.npz,results/main_study/166c792c43bc/artefacts/soft_frobenius__main_evaluation__seed503__cfgb68be039e63a/thresholded_adjacency.npz,results/main_study/166c792c43bc/artefacts/soft_frobenius__main_evaluation__seed503__cfgb68be039e63a/true_adjacency.npz,10,0.15535263559235443,0.2,0.08859160197762754
soft_frobenius__main_evaluation__seed503__cfgbe2f37a29faa,be2f37a29faad04763bbd9300f95409c36665d9645a00f62a7c6a0f770663f73,be2f37a29faa,results/main_study/166c792c43bc/records/soft_frobenius__main_evaluation__seed503__cfgbe2f37a29faa.json,soft_frobenius,503,main_evaluation,0.75,0.2,1,0.0002,,0.1,88da382e8672650e44f44e675011dda1a81868c9075acb86faef6c6caf23fd17,success,computed,valid_dag,available,81.0,24.0,0.10374787031398607,14,results/main_study/166c792c43bc/artefacts/soft_frobenius__main_evaluation__seed503__cfgbe2f37a29faa/continuous_w.npz,results/main_study/166c792c43bc/artefacts/soft_frobenius__main_evaluation__seed503__cfgbe2f37a29faa/thresholded_adjacency.npz,results/main_study/166c792c43bc/artefacts/soft_frobenius__main_evaluation__seed503__cfgbe2f37a29faa/true_adjacency.npz,10,0.035945150756399216,0.1,0.1027492506943521
soft_frobenius__main_evaluation__seed503__cfgc428c0ac07c3,c428c0ac07c3dcee85582f1921a8e7fac10fdeff28c2202504f1fc3b2ab0a05c,c428c0ac07c3,results/main_study/166c792c43bc/records/soft_frobenius__main_evaluation__seed503__cfgc428c0ac07c3.json,soft_frobenius,503,main_evaluation,1.0,0.0,0,0.0002,,0.1,88da382e8672650e44f44e675011dda1a81868c9075acb86faef6c6caf23fd17,success,computed,valid_dag,available,79.0,23.0,0.1022156364339069,13,results/main_study/166c792c43bc/artefacts/soft_frobenius__main_evaluation__seed503__cfgc428c0ac07c3/continuous_w.npz,results/main_study/166c792c43bc/artefacts/soft_frobenius__main_evaluation__seed503__cfgc428c0ac07c3/thresholded_adjacency.npz,results/main_study/166c792c43bc/artefacts/soft_frobenius__main_evaluation__seed503__cfgc428c0ac07c3/true_adjacency.npz,10,0.000798175146700514,0.0,0.10791718600577986
soft_frobenius__main_evaluation__seed503__cfgc711a05e8d94,c711a05e8d9453eae23286a01a4e8d18d1efe3e19a3c6e4ecc60587cf5f0d971,c711a05e8d94,results/main_study/166c792c43bc/records/soft_frobenius__main_evaluation__seed503__cfgc711a05e8d94.json,soft_frobenius,503,main_evaluation,1.0,0.4,2,0.0002,,0.1,88da382e8672650e44f44e675011dda1a81868c9075acb86faef6c6caf23fd17,success,computed,valid_dag,available,78.0,25.0,0.10200592201250983,13,results/main_study/166c792c43bc/artefacts/soft_frobenius__main_evaluation__seed503__cfgc711a05e8d94/continuous_w.npz,results/main_study/166c792c43bc/artefacts/soft_frobenius__main_evaluation__seed503__cfgc711a05e8d94/thresholded_adjacency.npz,results/main_study/166c792c43bc/artefacts/soft_frobenius__main_evaluation__seed503__cfgc711a05e8d94/true_adjacency.npz,10,0.009379514293293287,0.0,0.1135219800466929
soft_frobenius__main_evaluation__seed503__cfgde6405d7592c,de6405d7592cf39120e1133f9ecfd5b4bbc0e5c2b696024968122dd4874dbd1e,de6405d7592c,results/main_study/166c792c43bc/records/soft_frobenius__main_evaluation__seed503__cfgde6405d7592c.json,soft_frobenius,503,main_evaluation,0.25,0.6,3,0.0002,,0.1,88da382e8672650e44f44e675011dda1a81868c9075acb86faef6c6caf23fd17,success,computed,valid_dag,available,79.0,23.0,0.11012248848876646,13,results/main_study/166c792c43bc/artefacts/soft_frobenius__main_evaluation__seed503__cfgde6405d7592c/continuous_w.npz,results/main_study/166c792c43bc/artefacts/soft_frobenius__main_evaluation__seed503__cfgde6405d7592c/thresholded_adjacency.npz,results/main_study/166c792c43bc/artefacts/soft_frobenius__main_evaluation__seed503__cfgde6405d7592c/true_adjacency.npz,10,0.13544698444679512,0.2,0.08826504092772731
soft_frobenius__main_evaluation__seed503__cfge2d147dfb914,e2d147dfb91450cec2b2034f727c723a11a8e0cfc63be0af493f945c9d39e528,e2d147dfb914,results/main_study/166c792c43bc/records/soft_frobenius__main_evaluation__seed503__cfge2d147dfb914.json,soft_frobenius,503,main_evaluation,0.75,0.8,4,0.0002,,0.1,88da382e8672650e44f44e675011dda1a81868c9075acb86faef6c6caf23fd17,success,computed,valid_dag,available,81.0,24.0,0.11224740718481183,14,results/main_study/166c792c43bc/artefacts/soft_frobenius__main_evaluation__seed503__cfge2d147dfb914/continuous_w.npz,results/main_study/166c792c43bc/artefacts/soft_frobenius__main_evaluation__seed503__cfge2d147dfb914/thresholded_adjacency.npz,results/main_study/166c792c43bc/artefacts/soft_frobenius__main_evaluation__seed503__cfge2d147dfb914/true_adjacency.npz,10,0.09757178530447916,0.2,0.08996164676621884
soft_frobenius__main_evaluation__seed503__cfgf3a71bb2a755,f3a71bb2a755b61594ad0571dba069b3acad91b8faf43698f963121fdc355d34,f3a71bb2a755,results/main_study/166c792c43bc/records/soft_frobenius__main_evaluation__seed503__cfgf3a71bb2a755.json,soft_frobenius,503,main_evaluation,0.5,0.8,4,0.0002,,0.1,88da382e8672650e44f44e675011dda1a81868c9075acb86faef6c6caf23fd17,success,computed,valid_dag,available,79.0,23.0,0.10996364642588072,13,results/main_study/166c792c43bc/artefacts/soft_frobenius__main_evaluation__seed503__cfgf3a71bb2a755/continuous_w.npz,results/main_study/166c792c43bc/artefacts/soft_frobenius__main_evaluation__seed503__cfgf3a71bb2a755/thresholded_adjacency.npz,results/main_study/166c792c43bc/artefacts/soft_frobenius__main_evaluation__seed503__cfgf3a71bb2a755/true_adjacency.npz,10,0.11175685313762847,0.2,0.08951439115943706
soft_frobenius__main_evaluation__seed503__cfgf598c814b77e,f598c814b77eddb2ef05a3f82acff90b14e77448956b56f556b80007231c671a,f598c814b77e,results/main_study/166c792c43bc/records/soft_frobenius__main_evaluation__seed503__cfgf598c814b77e.json,soft_frobenius,503,main_evaluation,0.5,0.0,0,0.0002,,0.1,88da382e8672650e44f44e675011dda1a81868c9075acb86faef6c6caf23fd17,success,computed,valid_dag,available,79.0,23.0,0.10221625875661884,13,results/main_study/166c792c43bc/artefacts/soft_frobenius__main_evaluation__seed503__cfgf598c814b77e/continuous_w.npz,results/main_study/166c792c43bc/artefacts/soft_frobenius__main_evaluation__seed503__cfgf598c814b77e/thresholded_adjacency.npz,results/main_study/166c792c43bc/artefacts/soft_frobenius__main_evaluation__seed503__cfgf598c814b77e/true_adjacency.npz,10,0.0007940856419617462,0.0,0.10790570028414284
soft_frobenius__main_evaluation__seed503__cfgf83864fd29a6,f83864fd29a6dda6c9c2c62712b52533c5d69f63c4afc2a1303722ce89d0f10b,f83864fd29a6,results/main_study/166c792c43bc/records/soft_frobenius__main_evaluation__seed503__cfgf83864fd29a6.json,soft_frobenius,503,main_evaluation,1.0,0.6,3,0.0002,,0.1,88da382e8672650e44f44e675011dda1a81868c9075acb86faef6c6caf23fd17,success,computed,valid_dag,available,79.0,23.0,0.11936877675855995,13,results/main_study/166c792c43bc/artefacts/soft_frobenius__main_evaluation__seed503__cfgf83864fd29a6/continuous_w.npz,results/main_study/166c792c43bc/artefacts/soft_frobenius__main_evaluation__seed503__cfgf83864fd29a6/thresholded_adjacency.npz,results/main_study/166c792c43bc/artefacts/soft_frobenius__main_evaluation__seed503__cfgf83864fd29a6/true_adjacency.npz,10,0.09272682135037669,0.2,0.08926307140675006
soft_frobenius__main_evaluation__seed503__cfgffc8ad10e3af,ffc8ad10e3af945eb6bf8e99501c3173a3def8dc2ed6fac6ccc026d22cf631b5,ffc8ad10e3af,results/main_study/166c792c43bc/records/soft_frobenius__main_evaluation__seed503__cfgffc8ad10e3af.json,soft_frobenius,503,main_evaluation,0.25,0.4,2,0.0002,,0.1,88da382e8672650e44f44e675011dda1a81868c9075acb86faef6c6caf23fd17,success,computed,valid_dag,available,78.0,24.0,0.10195137882227168,14,results/main_study/166c792c43bc/artefacts/soft_frobenius__main_evaluation__seed503__cfgffc8ad10e3af/continuous_w.npz,results/main_study/166c792c43bc/artefacts/soft_frobenius__main_evaluation__seed503__cfgffc8ad10e3af/thresholded_adjacency.npz,results/main_study/166c792c43bc/artefacts/soft_frobenius__main_evaluation__seed503__cfgffc8ad10e3af/true_adjacency.npz,10,0.03229510195885828,0.1,0.10594186088075193
soft_frobenius__main_evaluation__seed504__cfg08467e5a5022,08467e5a50222d04dc0868c5c5d24ab226d86a5be7c3583c65e88c619d43754a,08467e5a5022,results/main_study/166c792c43bc/records/soft_frobenius__main_evaluation__seed504__cfg08467e5a5022.json,soft_frobenius,504,main_evaluation,0.5,0.4,2,0.0002,,0.1,88da382e8672650e44f44e675011dda1a81868c9075acb86faef6c6caf23fd17,success,computed,valid_dag,available,44.0,13.0,0.09748949259772403,9,results/main_study/166c792c43bc/artefacts/soft_frobenius__main_evaluation__seed504__cfg08467e5a5022/continuous_w.npz,results/main_study/166c792c43bc/artefacts/soft_frobenius__main_evaluation__seed504__cfg08467e5a5022/thresholded_adjacency.npz,results/main_study/166c792c43bc/artefacts/soft_frobenius__main_evaluation__seed504__cfg08467e5a5022/true_adjacency.npz,10,0.05704320767845028,0.1,0.08404246090172193
soft_frobenius__main_evaluation__seed504__cfg0886c52aced0,0886c52aced0a966d950fc60754722cf014e34aa91c313fd68644c02a498063c,0886c52aced0,results/main_study/166c792c43bc/records/soft_frobenius__main_evaluation__seed504__cfg0886c52aced0.json,soft_frobenius,504,main_evaluation,0.25,0.2,1,0.0002,,0.1,88da382e8672650e44f44e675011dda1a81868c9075acb86faef6c6caf23fd17,success,computed,valid_dag,available,44.0,13.0,0.09488000726873054,9,results/main_study/166c792c43bc/artefacts/soft_frobenius__main_evaluation__seed504__cfg0886c52aced0/continuous_w.npz,results/main_study/166c792c43bc/artefacts/soft_frobenius__main_evaluation__seed504__cfg0886c52aced0/thresholded_adjacency.npz,results/main_study/166c792c43bc/artefacts/soft_frobenius__main_evaluation__seed504__cfg0886c52aced0/true_adjacency.npz,10,0.00014750719370723686,0.0,0.09207378385552362
soft_frobenius__main_evaluation__seed504__cfg096837dd00f1,096837dd00f15b7ac3c1a2553cd1832583f9b81e16d2e08e8ee13eada71d2335,096837dd00f1,results/main_study/166c792c43bc/records/soft_frobenius__main_evaluation__seed504__cfg096837dd00f1.json,soft_frobenius,504,main_evaluation,0.5,0.2,1,0.0002,,0.1,88da382e8672650e44f44e675011dda1a81868c9075acb86faef6c6caf23fd17,success,computed,valid_dag,available,44.0,13.0,0.09487947238228737,9,results/main_study/166c792c43bc/artefacts/soft_frobenius__main_evaluation__seed504__cfg096837dd00f1/continuous_w.npz,results/main_study/166c792c43bc/artefacts/soft_frobenius__main_evaluation__seed504__cfg096837dd00f1/thresholded_adjacency.npz,results/main_study/166c792c43bc/artefacts/soft_frobenius__main_evaluation__seed504__cfg096837dd00f1/true_adjacency.npz,10,0.0001537249946799634,0.0,0.09206255604330368
soft_frobenius__main_evaluation__seed504__cfg1a4d9a1408a6,1a4d9a1408a6347b379d033d6bc15d070ac181afefe9d480adb97191fcd6825f,1a4d9a1408a6,results/main_study/166c792c43bc/records/soft_frobenius__main_evaluation__seed504__cfg1a4d9a1408a6.json,soft_frobenius,504,main_evaluation,0.75,0.8,4,0.0002,,0.1,88da382e8672650e44f44e675011dda1a81868c9075acb86faef6c6caf23fd17,success,computed,valid_dag,available,44.0,14.0,0.10369049138652939,10,results/main_study/166c792c43bc/artefacts/soft_frobenius__main_evaluation__seed504__cfg1a4d9a1408a6/continuous_w.npz,results/main_study/166c792c43bc/artefacts/soft_frobenius__main_evaluation__seed504__cfg1a4d9a1408a6/thresholded_adjacency.npz,results/main_study/166c792c43bc/artefacts/soft_frobenius__main_evaluation__seed504__cfg1a4d9a1408a6/true_adjacency.npz,10,0.0924839312774072,0.2,0.07774884501686743
soft_frobenius__main_evaluation__seed504__cfg2b3f3910a9b8,2b3f3910a9b86cc5d4214b65145dfb48ecbd9b9006b9cd8ebb54eecad2b7cc45,2b3f3910a9b8,results/main_study/166c792c43bc/records/soft_frobenius__main_evaluation__seed504__cfg2b3f3910a9b8.json,soft_frobenius,504,main_evaluation,0.25,0.4,2,0.0002,,0.1,88da382e8672650e44f44e675011dda1a81868c9075acb86faef6c6caf23fd17,success,computed,valid_dag,available,44.0,13.0,0.09626219607268868,9,results/main_study/166c792c43bc/artefacts/soft_frobenius__main_evaluation__seed504__cfg2b3f3910a9b8/continuous_w.npz,results/main_study/166c792c43bc/artefacts/soft_frobenius__main_evaluation__seed504__cfg2b3f3910a9b8/thresholded_adjacency.npz,results/main_study/166c792c43bc/artefacts/soft_frobenius__main_evaluation__seed504__cfg2b3f3910a9b8/true_adjacency.npz,10,0.06863517194757335,0.1,0.08290493525003338
soft_frobenius__main_evaluation__seed504__cfg48c73f864f08,48c73f864f08b72fc4c4ac86b47c5651407adeb2f116d9781ab475b0e3fcb2a7,48c73f864f08,results/main_study/166c792c43bc/records/soft_frobenius__main_evaluation__seed504__cfg48c73f864f08.json,soft_frobenius,504,main_evaluation,0.75,0.0,0,0.0002,,0.1,88da382e8672650e44f44e675011dda1a81868c9075acb86faef6c6caf23fd17,success,computed,valid_dag,available,44.0,13.0,0.09487997428598458,9,results/main_study/166c792c43bc/artefacts/soft_frobenius__main_evaluation__seed504__cfg48c73f864f08/continuous_w.npz,results/main_study/166c792c43bc/artefacts/soft_frobenius__main_evaluation__seed504__cfg48c73f864f08/thresholded_adjacency.npz,results/main_study/166c792c43bc/artefacts/soft_frobenius__main_evaluation__seed504__cfg48c73f864f08/true_adjacency.npz,10,0.0001294853462844887,0.0,0.09206475093789168
soft_frobenius__main_evaluation__seed504__cfg57ae5c55c5c9,57ae5c55c5c9c315713c31fe6d6efbebda80a95348c151ba5e3c6757045c4d37,57ae5c55c5c9,results/main_study/166c792c43bc/records/soft_frobenius__main_evaluation__seed504__cfg57ae5c55c5c9.json,soft_frobenius,504,main_evaluation,0.5,0.0,0,0.0002,,0.1,88da382e8672650e44f44e675011dda1a81868c9075acb86faef6c6caf23fd17,success,computed,valid_dag,available,44.0,13.0,0.09488017393034079,9,results/main_study/166c792c43bc/artefacts/soft_frobenius__main_evaluation__seed504__cfg57ae5c55c5c9/continuous_w.npz,results/main_study/166c792c43bc/artefacts/soft_frobenius__main_evaluation__seed504__cfg57ae5c55c5c9/thresholded_adjacency.npz,results/main_study/166c792c43bc/artefacts/soft_frobenius__main_evaluation__seed504__cfg57ae5c55c5c9/true_adjacency.npz,10,0.00013624029239617944,0.0,0.09206511129461789
soft_frobenius__main_evaluation__seed504__cfg57d49afc74fd,57d49afc74fdd531e4a053a053ba8141656eadbd0f43d3cda62d443f32419e8b,57d49afc74fd,results/main_study/166c792c43bc/records/soft_frobenius__main_evaluation__seed504__cfg57d49afc74fd.json,soft_frobenius,504,main_evaluation,0.75,0.4,2,0.0002,,0.1,88da382e8672650e44f44e675011dda1a81868c9075acb86faef6c6caf23fd17,success,computed,valid_dag,available,44.0,13.0,0.09836161811134841,9,results/main_study/166c792c43bc/artefacts/soft_frobenius__main_evaluation__seed504__cfg57d49afc74fd/continuous_w.npz,results/main_study/166c792c43bc/artefacts/soft_frobenius__main_evaluation__seed504__cfg57d49afc74fd/thresholded_adjacency.npz,results/main_study/166c792c43bc/artefacts/soft_frobenius__main_evaluation__seed504__cfg57d49afc74fd/true_adjacency.npz,10,0.04880232078996361,0.1,0.08486291697697486
soft_frobenius__main_evaluation__seed504__cfg691c2e7a8e54,691c2e7a8e5490168737a0b675f7aec3fd513bce5d3f6800bb9e97c333657dba,691c2e7a8e54,results/main_study/166c792c43bc/records/soft_frobenius__main_evaluation__seed504__cfg691c2e7a8e54.json,soft_frobenius,504,main_evaluation,0.25,0.6,3,0.0002,,0.1,88da382e8672650e44f44e675011dda1a81868c9075acb86faef6c6caf23fd17,success,computed,valid_dag,available,44.0,13.0,0.09792868108206913,9,results/main_study/166c792c43bc/artefacts/soft_frobenius__main_evaluation__seed504__cfg691c2e7a8e54/continuous_w.npz,results/main_study/166c792c43bc/artefacts/soft_frobenius__main_evaluation__seed504__cfg691c2e7a8e54/thresholded_adjacency.npz,results/main_study/166c792c43bc/artefacts/soft_frobenius__main_evaluation__seed504__cfg691c2e7a8e54/true_adjacency.npz,10,0.06761538376487422,0.1,0.0827925009027626
soft_frobenius__main_evaluation__seed504__cfg8a9d3eb7ebeb,8a9d3eb7ebebfe0a6c9a69a3ab748979fb6a3e6dc1e6fc84e742dfa76bba6475,8a9d3eb7ebeb,results/main_study/166c792c43bc/records/soft_frobenius__main_evaluation__seed504__cfg8a9d3eb7ebeb.json,soft_frobenius,504,main_evaluation,1.0,0.8,4,0.0002,,0.1,88da382e8672650e44f44e675011dda1a81868c9075acb86faef6c6caf23fd17,success,computed,valid_dag,available,47.0,15.0,0.10878161065226244,9,results/main_study/166c792c43bc/artefacts/soft_frobenius__main_evaluation__seed504__cfg8a9d3eb7ebeb/continuous_w.npz,results/main_study/166c792c43bc/artefacts/soft_frobenius__main_evaluation__seed504__cfg8a9d3eb7ebeb/thresholded_adjacency.npz,results/main_study/166c792c43bc/artefacts/soft_frobenius__main_evaluation__seed504__cfg8a9d3eb7ebeb/true_adjacency.npz,10,0.08279636953617596,0.1,0.07843284952610573
soft_frobenius__main_evaluation__seed504__cfg8b8b11011d39,8b8b11011d39952237cea9c822e70c2845672a5ff6a31c2c2cfed9ff22844455,8b8b11011d39,results/main_study/166c792c43bc/records/soft_frobenius__main_evaluation__seed504__cfg8b8b11011d39.json,soft_frobenius,504,main_evaluation,1.0,0.6,3,0.0002,,0.1,88da382e8672650e44f44e675011dda1a81868c9075acb86faef6c6caf23fd17,success,computed,valid_dag,available,44.0,13.0,0.10371816713526008,9,results/main_study/166c792c43bc/artefacts/soft_frobenius__main_evaluation__seed504__cfg8b8b11011d39/continuous_w.npz,results/main_study/166c792c43bc/artefacts/soft_frobenius__main_evaluation__seed504__cfg8b8b11011d39/thresholded_adjacency.npz,results/main_study/166c792c43bc/artefacts/soft_frobenius__main_evaluation__seed504__cfg8b8b11011d39/true_adjacency.npz,10,0.05306104425936028,0.1,0.08280470021017244
soft_frobenius__main_evaluation__seed504__cfg9621ec55d438,9621ec55d438adf06bcaf0d563c78d5dbef4405262dd046017846e3e25729aa9,9621ec55d438,results/main_study/166c792c43bc/records/soft_frobenius__main_evaluation__seed504__cfg9621ec55d438.json,soft_frobenius,504,main_evaluation,0.5,0.6,3,0.0002,,0.1,88da382e8672650e44f44e675011dda1a81868c9075acb86faef6c6caf23fd17,success,computed,valid_dag,available,44.0,13.0,0.10037418172207438,9,results/main_study/166c792c43bc/artefacts/soft_frobenius__main_evaluation__seed504__cfg9621ec55d438/continuous_w.npz,results/main_study/166c792c43bc/artefacts/soft_frobenius__main_evaluation__seed504__cfg9621ec55d438/thresholded_adjacency.npz,results/main_study/166c792c43bc/artefacts/soft_frobenius__main_evaluation__seed504__cfg9621ec55d438/true_adjacency.npz,10,0.061979452952409864,0.1,0.08279112517348113
soft_frobenius__main_evaluation__seed504__cfg9dec6f2f7f67,9dec6f2f7f671d32dcee1fc7c10ba8eb83360684c5f851a38eccdd1dd9b41599,9dec6f2f7f67,results/main_study/166c792c43bc/records/soft_frobenius__main_evaluation__seed504__cfg9dec6f2f7f67.json,soft_frobenius,504,main_evaluation,0.25,0.8,4,0.0002,,0.1,88da382e8672650e44f44e675011dda1a81868c9075acb86faef6c6caf23fd17,success,computed,valid_dag,available,44.0,13.0,0.09950356084236389,9,results/main_study/166c792c43bc/artefacts/soft_frobenius__main_evaluation__seed504__cfg9dec6f2f7f67/continuous_w.npz,results/main_study/166c792c43bc/artefacts/soft_frobenius__main_evaluation__seed504__cfg9dec6f2f7f67/thresholded_adjacency.npz,results/main_study/166c792c43bc/artefacts/soft_frobenius__main_evaluation__seed504__cfg9dec6f2f7f67/true_adjacency.npz,10,0.12272260988312518,0.2,0.07550552131503002
soft_frobenius__main_evaluation__seed504__cfga7b48c3c1b5c,a7b48c3c1b5c752338795ac6c717b93aff7d58ddc754b0f4afab422e63e1bf88,a7b48c3c1b5c,results/main_study/166c792c43bc/records/soft_frobenius__main_evaluation__seed504__cfga7b48c3c1b5c.json,soft_frobenius,504,main_evaluation,1.0,0.2,1,0.0002,,0.1,88da382e8672650e44f44e675011dda1a81868c9075acb86faef6c6caf23fd17,success,computed,valid_dag,available,44.0,13.0,0.09487923445464277,9,results/main_study/166c792c43bc/artefacts/soft_frobenius__main_evaluation__seed504__cfga7b48c3c1b5c/continuous_w.npz,results/main_study/166c792c43bc/artefacts/soft_frobenius__main_evaluation__seed504__cfga7b48c3c1b5c/thresholded_adjacency.npz,results/main_study/166c792c43bc/artefacts/soft_frobenius__main_evaluation__seed504__cfga7b48c3c1b5c/true_adjacency.npz,10,0.0001586006955797003,0.0,0.09205795925760879
soft_frobenius__main_evaluation__seed504__cfgac5df98e662a,ac5df98e662aad99de3211262af2f80262eb75012d8454b6f8b967e8e53c4595,ac5df98e662a,results/main_study/166c792c43bc/records/soft_frobenius__main_evaluation__seed504__cfgac5df98e662a.json,soft_frobenius,504,main_evaluation,0.0,0.6,3,0.0002,,0.1,88da382e8672650e44f44e675011dda1a81868c9075acb86faef6c6caf23fd17,success,computed,valid_dag,available,44.0,13.0,0.09487994554137902,9,results/main_study/166c792c43bc/artefacts/soft_frobenius__main_evaluation__seed504__cfgac5df98e662a/continuous_w.npz,results/main_study/166c792c43bc/artefacts/soft_frobenius__main_evaluation__seed504__cfgac5df98e662a/thresholded_adjacency.npz,results/main_study/166c792c43bc/artefacts/soft_frobenius__main_evaluation__seed504__cfgac5df98e662a/true_adjacency.npz,10,0.07440374897924822,0.1,0.08278239084447883
soft_frobenius__main_evaluation__seed504__cfgae8fc82a93ef,ae8fc82a93efa5c9546677d822d6c253c48e4fedee32d256dd394e2a8664017c,ae8fc82a93ef,results/main_study/166c792c43bc/records/soft_frobenius__main_evaluation__seed504__cfgae8fc82a93ef.json,soft_frobenius,504,main_evaluation,0.25,0.0,0,0.0002,,0.1,88da382e8672650e44f44e675011dda1a81868c9075acb86faef6c6caf23fd17,success,computed,valid_dag,available,44.0,13.0,0.09488092611573529,9,results/main_study/166c792c43bc/artefacts/soft_frobenius__main_evaluation__seed504__cfgae8fc82a93ef/continuous_w.npz,results/main_study/166c792c43bc/artefacts/soft_frobenius__main_evaluation__seed504__cfgae8fc82a93ef/thresholded_adjacency.npz,results/main_study/166c792c43bc/artefacts/soft_frobenius__main_evaluation__seed504__cfgae8fc82a93ef/true_adjacency.npz,10,0.0001350681425735531,0.0,0.0920730565649375
soft_frobenius__main_evaluation__seed504__cfgbdd74d28b61f,bdd74d28b61fc8fe7f0a6e14e7f51bd78190ddedf2431503a76defdfeacdd4fe,bdd74d28b61f,results/main_study/166c792c43bc/records/soft_frobenius__main_evaluation__seed504__cfgbdd74d28b61f.json,soft_frobenius,504,main_evaluation,0.5,0.8,4,0.0002,,0.1,88da382e8672650e44f44e675011dda1a81868c9075acb86faef6c6caf23fd17,success,computed,valid_dag,available,44.0,13.0,0.10321374532957277,9,results/main_study/166c792c43bc/artefacts/soft_frobenius__main_evaluation__seed504__cfgbdd74d28b61f/continuous_w.npz,results/main_study/166c792c43bc/artefacts/soft_frobenius__main_evaluation__seed504__cfgbdd74d28b61f/thresholded_adjacency.npz,results/main_study/166c792c43bc/artefacts/soft_frobenius__main_evaluation__seed504__cfgbdd74d28b61f/true_adjacency.npz,10,0.1053834569541104,0.2,0.07676434599890285
soft_frobenius__main_evaluation__seed504__cfgc9f4520b1b97,c9f4520b1b97fa7bf8610858c8d89b00fef76b4c6333bdb25a66f174e7fb2880,c9f4520b1b97,results/main_study/166c792c43bc/records/soft_frobenius__main_evaluation__seed504__cfgc9f4520b1b97.json,soft_frobenius,504,main_evaluation,0.0,0.4,2,0.0002,,0.1,88da382e8672650e44f44e675011dda1a81868c9075acb86faef6c6caf23fd17,success,computed,valid_dag,available,44.0,13.0,0.09487994554137902,9,results/main_study/166c792c43bc/artefacts/soft_frobenius__main_evaluation__seed504__cfgc9f4520b1b97/continuous_w.npz,results/main_study/166c792c43bc/artefacts/soft_frobenius__main_evaluation__seed504__cfgc9f4520b1b97/thresholded_adjacency.npz,results/main_study/166c792c43bc/artefacts/soft_frobenius__main_evaluation__seed504__cfgc9f4520b1b97/true_adjacency.npz,10,0.08278143349247699,0.1,0.08173518028032524
soft_frobenius__main_evaluation__seed504__cfgd8dd3571872e,d8dd3571872ec6d1535a138eb5ab848036558ce29712a877486a3c21e9b03a3a,d8dd3571872e,results/main_study/166c792c43bc/records/soft_frobenius__main_evaluation__seed504__cfgd8dd3571872e.json,soft_frobenius,504,main_evaluation,0.0,0.8,4,0.0002,,0.1,88da382e8672650e44f44e675011dda1a81868c9075acb86faef6c6caf23fd17,success,computed,valid_dag,available,44.0,13.0,0.09487994554137902,9,results/main_study/166c792c43bc/artefacts/soft_frobenius__main_evaluation__seed504__cfgd8dd3571872e/continuous_w.npz,results/main_study/166c792c43bc/artefacts/soft_frobenius__main_evaluation__seed504__cfgd8dd3571872e/thresholded_adjacency.npz,results/main_study/166c792c43bc/artefacts/soft_frobenius__main_evaluation__seed504__cfgd8dd3571872e/true_adjacency.npz,10,0.15129431647604688,0.2,0.07317106990737901
soft_frobenius__main_evaluation__seed504__cfgea20cb758fc9,ea20cb758fc9712b1f2ffa51564c6bcc5554be005742462ba269dff3b4f0e69c,ea20cb758fc9,results/main_study/166c792c43bc/records/soft_frobenius__main_evaluation__seed504__cfgea20cb758fc9.json,soft_frobenius,504,main_evaluation,1.0,0.0,0,0.0002,,0.1,88da382e8672650e44f44e675011dda1a81868c9075acb86faef6c6caf23fd17,success,computed,valid_dag,available,44.0,13.0,0.09488354694254546,9,results/main_study/166c792c43bc/artefacts/soft_frobenius__main_evaluation__seed504__cfgea20cb758fc9/continuous_w.npz,results/main_study/166c792c43bc/artefacts/soft_frobenius__main_evaluation__seed504__cfgea20cb758fc9/thresholded_adjacency.npz,results/main_study/166c792c43bc/artefacts/soft_frobenius__main_evaluation__seed504__cfgea20cb758fc9/true_adjacency.npz,10,0.00015842140845920147,0.0,0.09207032757248312
