method_family,corruption_fraction,confidence,intervention_id,target_node,value_raw,n,mean_mmd,std_mmd,median_mmd,min_mmd,max_mmd
soft_frobenius,0.2,0.25,do_X1_neg2,1,-2.0,7,0.06839070245383685,0.08525610132793751,0.037778497253900534,0.0030667316705335623,0.25029624772965686
soft_frobenius,0.2,0.25,do_X1_pos2,1,2.0,7,0.0677812977830754,0.0921067542800558,0.029387424487499036,0.0018974940356036862,0.26609628254760365
soft_frobenius,0.2,0.25,do_X2_neg2,2,-2.0,7,0.05287144425693603,0.051975901487456164,0.03409630152293458,0.005530780442989491,0.14142686061258924
soft_frobenius,0.2,0.25,do_X2_pos2,2,2.0,7,0.056317718431747155,0.05742645035982966,0.03134278968048332,0.007977229717854306,0.15514812349558887
soft_frobenius,0.2,0.25,do_X3_neg2,3,-2.0,7,0.1391104885282136,0.1808804550724619,0.07077116869811845,0.028011449412199407,0.5438963472729559
soft_frobenius,0.2,0.25,do_X3_pos2,3,2.0,7,0.13295958651676232,0.1702696433295806,0.06454761180900104,0.036835303705920974,0.5113322870940742
soft_frobenius,0.2,0.25,do_X4_neg2,4,-2.0,7,0.11813320391924993,0.09288743308063446,0.07434983450538069,0.037874588728689706,0.2754805497137973
soft_frobenius,0.2,0.25,do_X4_pos2,4,2.0,7,0.11335989542820617,0.09057928488490417,0.08123824949349151,0.036316332034071586,0.28120374294544725
soft_frobenius,0.2,0.25,do_X5_neg2,5,-2.0,7,0.22071310233230332,0.23521165968867655,0.10615012967835474,0.019104564858995643,0.5619729047863478
soft_frobenius,0.2,0.25,do_X5_pos2,5,2.0,7,0.22427915818957372,0.23097781198510028,0.09833724950367573,0.021712588306946945,0.5311082409775872
soft_frobenius,0.2,0.25,do_X6_neg2,6,-2.0,7,0.24596522589703432,0.2373525680479001,0.21696704588509458,0.03583038175814013,0.6062524682551366
soft_frobenius,0.2,0.25,do_X6_pos2,6,2.0,7,0.24203458706666311,0.21569908969012974,0.24055023124207486,0.03312155896283492,0.5670191181014197
soft_frobenius,0.2,0.25,do_X7_neg2,7,-2.0,7,0.09133147038595861,0.08310173156537118,0.08024813936569242,0.0072277308862023215,0.2513708459537162
soft_frobenius,0.2,0.25,do_X7_pos2,7,2.0,7,0.09411063101382419,0.1003206230665474,0.08003234263038678,0.006517952266714588,0.30335983722910215
soft_frobenius,0.2,0.25,do_X8_neg2,8,-2.0,7,0.049082796242194984,0.03003336651630048,0.053513661463458706,0.020482596034684886,0.10790807718666717
soft_frobenius,0.2,0.25,do_X8_pos2,8,2.0,7,0.04572025220698447,0.02074200144828734,0.0459058138580446,0.019473617649195085,0.08420428097427635
soft_frobenius,0.2,0.25,do_X9_neg2,9,-2.0,7,0.09440909342850722,0.08476182850014792,0.05524198720660506,0.003101323232803599,0.24362598500535038
soft_frobenius,0.2,0.25,do_X9_pos2,9,2.0,7,0.09890753399752793,0.08996547932824561,0.04741705754149078,0.0010609797811663157,0.2356212413133898
soft_frobenius,0.2,0.5,do_X0_neg2,0,-2.0,7,0.05014782387521301,0.05715861979447886,0.01715690512836182,0.0032805516590110884,0.1602373350659681
soft_frobenius,0.2,0.5,do_X0_pos2,0,2.0,7,0.052615900396503816,0.06542521501696227,0.022161946128460674,0.0038244752252554193,0.18721229544834245
soft_frobenius,0.2,0.5,do_X1_neg2,1,-2.0,7,0.06980690619425929,0.08448732589645173,0.04309884597872354,0.0030657963520587805,0.24982832238467156
soft_frobenius,0.2,0.5,do_X1_pos2,1,2.0,7,0.06972154458480956,0.09110152369372418,0.04169535747730796,0.001896959187896563,0.2656571865215656
soft_frobenius,0.2,0.5,do_X2_neg2,2,-2.0,7,0.0530136750398204,0.05182287090888124,0.033953981728622684,0.005598748643065976,0.14167475788340245
soft_frobenius,0.2,0.5,do_X2_pos2,2,2.0,7,0.057131084434251696,0.057521820311762645,0.031272091988501505,0.007838010584789723,0.15590294015435857
soft_frobenius,0.2,0.5,do_X3_neg2,3,-2.0,7,0.13812994621883481,0.1814745241080896,0.06375881607044243,0.02797206366309618,0.543838757101343
soft_frobenius,0.2,0.5,do_X3_pos2,3,2.0,7,0.13367148640944712,0.17021412238495534,0.06748723708453658,0.0367995940433507,0.5111921530840476
soft_frobenius,0.2,0.5,do_X4_neg2,4,-2.0,7,0.13286166768526644,0.10131095808384222,0.07433884743002572,0.03793764929177762,0.27505879910256914
soft_frobenius,0.2,0.5,do_X4_pos2,4,2.0,7,0.1322504149128203,0.10078534510704297,0.08122341367776853,0.03649808494291046,0.2806985607710512
soft_frobenius,0.2,0.5,do_X5_neg2,5,-2.0,7,0.22279182860679464,0.2395922041493447,0.10604385592342336,0.01739037932414661,0.578793790845106
soft_frobenius,0.2,0.5,do_X5_pos2,5,2.0,7,0.22622613492089783,0.23426346518155636,0.09822340596545137,0.021264024480519395,0.5357032259451422
soft_frobenius,0.2,0.5,do_X6_neg2,6,-2.0,7,0.24531313935660998,0.23786665908332622,0.21730536291197616,0.0357774026073151,0.6062735000162808
soft_frobenius,0.2,0.5,do_X6_pos2,6,2.0,7,0.2390569031309646,0.2157667141594012,0.24051113522683715,0.02988644187540479,0.5670330870475677
soft_frobenius,0.2,0.5,do_X7_neg2,7,-2.0,7,0.0906840759697598,0.08297475531006093,0.08041979822900092,0.00703316241871732,0.2545296002745604
soft_frobenius,0.2,0.5,do_X7_pos2,7,2.0,7,0.09686070469680831,0.10186338335935013,0.08020546463045475,0.006357122065338283,0.30695089695680977
soft_frobenius,0.2,0.5,do_X8_neg2,8,-2.0,7,0.04907250540369833,0.030353820741988346,0.053880131167579504,0.020382926266305335,0.10790667089214889
soft_frobenius,0.2,0.5,do_X8_pos2,8,2.0,7,0.045820590530734236,0.020926510277104845,0.04687092511754659,0.019492847782332956,0.08420191605593941
soft_frobenius,0.2,0.5,do_X9_neg2,9,-2.0,7,0.09457803684332358,0.08520873083779205,0.05501550329078725,0.0030176348158090227,0.24514785598185423
soft_frobenius,0.2,0.5,do_X9_pos2,9,2.0,7,0.09973405662788995,0.09027722157080581,0.048752487353733165,0.0011740896449148885,0.23817302713544253
soft_frobenius,0.2,0.75,do_X0_neg2,0,-2.0,7,0.05041502317685442,0.0568826930606436,0.017157717220860125,0.0032748694158329927,0.16002232900881241
soft_frobenius,0.2,0.75,do_X0_pos2,0,2.0,7,0.05285875038028527,0.06519606976257039,0.022158082566403448,0.003823810863498589,0.18705548996015076
soft_frobenius,0.2,0.75,do_X1_neg2,1,-2.0,7,0.07001163699207377,0.0844188543282323,0.04317079466508589,0.0030569070652171626,0.2498652368819516
soft_frobenius,0.2,0.75,do_X1_pos2,1,2.0,7,0.06987582868928725,0.09104196120845377,0.04178971767280304,0.0018942448568469716,0.26569763369923866
