run_id,configuration_hash_prefix,configuration_hash_full,method_family,final_status,was_overwritten,record_path,runtime_seconds,message
soft_frobenius__main_evaluation__seed506__cfg871102ac206b,871102ac206b,871102ac206b538f92ee967da98696ac2e0f35ef65884617c1e00192d43c5d69,soft_frobenius,success_computed,False,results/main_study/166c792c43bc/records/soft_frobenius__main_evaluation__seed506__cfg871102ac206b.json,9.664429700002074,
soft_frobenius__main_evaluation__seed506__cfg3994653e497c,3994653e497c,3994653e497c90f0ca4a857f9863e68c5c927369ee2d3a75a171301165ac52f3,soft_frobenius,success_computed,False,results/main_study/166c792c43bc/records/soft_frobenius__main_evaluation__seed506__cfg3994653e497c.json,9.831765800001449,
soft_frobenius__main_evaluation__seed506__cfg1cf041dd5483,1cf041dd5483,1cf041dd548360307c85c6ab579eb90d4c69cba62095d5d3ad2c189ffd2e2989,soft_frobenius,success_computed,False,results/main_study/166c792c43bc/records/soft_frobenius__main_evaluation__seed506__cfg1cf041dd5483.json,9.22897379999631,
soft_frobenius__main_evaluation__seed506__cfg3a329c3e7920,3a329c3e7920,3a329c3e7920acfd179918d5e26d7d7409300a501f0ac4d1b745fcb6f316d66f,soft_frobenius,success_computed,False,results/main_study/166c792c43bc/records/soft_frobenius__main_evaluation__seed506__cfg3a329c3e7920.json,9.471338599993032,
soft_frobenius__main_evaluation__seed506__cfgf034029a4bc3,f034029a4bc3,f034029a4bc36ca557fa207f0058bf254b6a01b2fca565cffbcd580fe17f0b84,soft_frobenius,success_computed,False,results/main_study/166c792c43bc/records/soft_frobenius__main_evaluation__seed506__cfgf034029a4bc3.json,10.061678999991273,
soft_frobenius__main_evaluation__seed506__cfg4d1978abd359,4d1978abd359,4d1978abd359f8c35d90941b7580bbb21bc0f3b8cc1e0594293de7fa474c0dab,soft_frobenius,success_computed,False,results/main_study/166c792c43bc/records/soft_frobenius__main_evaluation__seed506__cfg4d1978abd359.json,9.6973055999988,
soft_frobenius__main_evaluation__seed506__cfg620a871c3b82,620a871c3b82,620a871c3b82a32f77611ddadc2a1e248f92e4cb4233f6a0a9d2df5d5bcc6538,soft_frobenius,success_computed,False,results/main_study/166c792c43bc/records/soft_frobenius__main_evaluation__seed506__cfg620a871c3b82.json,7.842993599988404,
soft_frobenius__main_evaluation__seed506__cfg42b6ba9e388d,42b6ba9e388d,42b6ba9e388d6661941320a43a12968935f46033a6d1ebd0e5f552f66ad52266,soft_frobenius,success_computed,False,results/main_study/166c792c43bc/records/soft_frobenius__main_evaluation__seed506__cfg42b6ba9e388d.json,9.425790699999197,
soft_frobenius__main_evaluation__seed506__cfg7256627d382a,7256627d382a,7256627d382a64cbe7f3c060d5666a786fcbc4465ae75588de27477c3287ed99,soft_frobenius,success_computed,False,results/main_study/166c792c43bc/records/soft_frobenius__main_evaluation__seed506__cfg7256627d382a.json,10.48464400001103,
soft_frobenius__main_evaluation__seed506__cfgb58a1d5bdb9c,b58a1d5bdb9c,b58a1d5bdb9c98a5c50a2c9b2db2189b77b3b6baaaed76ca997f38dd07754336,soft_frobenius,success_computed,False,results/main_study/166c792c43bc/records/soft_frobenius__main_evaluation__seed506__cfgb58a1d5bdb9c.json,11.39472980001301,
soft_frobenius__main_evaluation__seed506__cfgc60dc54e2722,c60dc54e2722,c60dc54e27225d04e3cb1abf5dc927b6f9790af49bb1190a33fbfddf5826ad7f,soft_frobenius,success_computed,False,results/main_study/166c792c43bc/records/soft_frobenius__main_evaluation__seed506__cfgc60dc54e2722.json,9.361830900001223,
soft_frobenius__main_evaluation__seed506__cfgfc365287e117,fc365287e117,fc365287e11765cb5dd854888fcebcbf658a34f22bf10f4f356fc014f2752671,soft_frobenius,success_computed,False,results/main_study/166c792c43bc/records/soft_frobenius__main_evaluation__seed506__cfgfc365287e117.json,9.720182999997633,
hard_exclusion__main_evaluation__seed506__cfg859050231404,859050231404,8590502314041d6c8c3196824ae051be629a139019d3e89dfe2f1be25aba6692,hard_exclusion,success_computed,False,results/main_study/166c792c43bc/records/hard_exclusion__main_evaluation__seed506__cfg859050231404.json,9.580036799990921,
hard_exclusion__main_evaluation__seed506__cfg899729aa1d3d,899729aa1d3d,899729aa1d3d7db14ccb64c26800c169c3fc2bc2476c44e0a7ea6b414bcacf65,hard_exclusion,success_computed,False,results/main_study/166c792c43bc/records/hard_exclusion__main_evaluation__seed506__cfg899729aa1d3d.json,6.044826800003648,
hard_exclusion__main_evaluation__seed506__cfg7692405e891e,7692405e891e,7692405e891e2cef95bf188f56a4c0408db77ece214162a4e2f2011599279167,hard_exclusion,success_computed,False,results/main_study/166c792c43bc/records/hard_exclusion__main_evaluation__seed506__cfg7692405e891e.json,6.3752239999885205,
hard_exclusion__main_evaluation__seed506__cfg6d8f76185a5e,6d8f76185a5e,6d8f76185a5e6990f440c00170a38eec916793941588663443e4d12f0e9b17ad,hard_exclusion,success_computed,False,results/main_study/166c792c43bc/records/hard_exclusion__main_evaluation__seed506__cfg6d8f76185a5e.json,6.293262000006507,
hard_exclusion__main_evaluation__seed506__cfg35907a719331,35907a719331,35907a71933196b1367a49fae1b1089d17eaf835d22dd0d4e0b8b86c8c4f223a,hard_exclusion,success_computed,False,results/main_study/166c792c43bc/records/hard_exclusion__main_evaluation__seed506__cfg35907a719331.json,6.658405900001526,
prior_free__main_evaluation__seed507__cfgf15cf5afc2a1,f15cf5afc2a1,f15cf5afc2a14e85c29a81b134ef46682dc24f9ddeab565e2e585695a7bdb706,prior_free,success_computed,False,results/main_study/166c792c43bc/records/prior_free__main_evaluation__seed507__cfgf15cf5afc2a1.json,6.297186100011459,
matched_l1__main_evaluation__seed507__cfg9c2256db7325,9c2256db7325,9c2256db7325d7d713617b415cdf3bacee0946aecb25f83c76e1863fe9febf94,matched_l1,success_computed,False,results/main_study/166c792c43bc/records/matched_l1__main_evaluation__seed507__cfg9c2256db7325.json,6.256369900002028,
soft_frobenius__main_evaluation__seed507__cfgd8ee77be0779,d8ee77be0779,d8ee77be07792237ab16883a641d396b4d1ec30b6d1e0d5a6ed09ade9cd2fde2,soft_frobenius,success_computed,False,results/main_study/166c792c43bc/records/soft_frobenius__main_evaluation__seed507__cfgd8ee77be0779.json,6.568137399997795,
soft_frobenius__main_evaluation__seed507__cfg20bc9394f5b6,20bc9394f5b6,20bc9394f5b6be897ed9bf9a818b85fdcca922b05708e72076d97873bf0a5e42,soft_frobenius,success_computed,False,results/main_study/166c792c43bc/records/soft_frobenius__main_evaluation__seed507__cfg20bc9394f5b6.json,6.383245999997598,
soft_frobenius__main_evaluation__seed507__cfg8e58304b019d,8e58304b019d,8e58304b019df7579416b8e29248b25117a11a18936342f9b8e684e334f75fde,soft_frobenius,success_computed,False,results/main_study/166c792c43bc/records/soft_frobenius__main_evaluation__seed507__cfg8e58304b019d.json,6.186174899994512,
soft_frobenius__main_evaluation__seed507__cfg8595b9ed6447,8595b9ed6447,8595b9ed6447e35b8535f2a17774d27d8fef06960ef741391ec6cc6e70179e52,soft_frobenius,success_computed,False,results/main_study/166c792c43bc/records/soft_frobenius__main_evaluation__seed507__cfg8595b9ed6447.json,6.556217799996375,
soft_frobenius__main_evaluation__seed507__cfg01d5f4dbb497,01d5f4dbb497,01d5f4dbb49736e91b4a101b757adae03c222c11cfc867139526c8d7be2bbab5,soft_frobenius,success_computed,False,results/main_study/166c792c43bc/records/soft_frobenius__main_evaluation__seed507__cfg01d5f4dbb497.json,6.1533934000035515,
soft_frobenius__main_evaluation__seed507__cfg0456befac6b4,0456befac6b4,0456befac6b41e12edd4781c04057fcfdf66aeb3a5bb6ed835626b53786616f6,soft_frobenius,success_computed,False,results/main_study/166c792c43bc/records/soft_frobenius__main_evaluation__seed507__cfg0456befac6b4.json,6.4185760999971535,
soft_frobenius__main_evaluation__seed507__cfg76e597556770,76e597556770,76e597556770f71cf224eb96f53f88c9631c2b8d005db1ce67426ec7f98fab00,soft_frobenius,success_computed,False,results/main_study/166c792c43bc/records/soft_frobenius__main_evaluation__seed507__cfg76e597556770.json,7.657515899991267,
soft_frobenius__main_evaluation__seed507__cfg029dada537b8,029dada537b8,029dada537b89ac610aaa447ea3533f19731db95d446cbc874aab6668a482e36,soft_frobenius,success_computed,False,results/main_study/166c792c43bc/records/soft_frobenius__main_evaluation__seed507__cfg029dada537b8.json,9.328125200001523,
soft_frobenius__main_evaluation__seed507__cfg76d4ae6a53e1,76d4ae6a53e1,76d4ae6a53e141b9eff39cda059c5487e0df0e727561db5c2a5cf32c079fbcd4,soft_frobenius,success_computed,False,results/main_study/166c792c43bc/records/soft_frobenius__main_evaluation__seed507__cfg76d4ae6a53e1.json,10.255854199989699,
soft_frobenius__main_evaluation__seed507__cfg2f62fa59df66,2f62fa59df66,2f62fa59df661c23966e622b4865841a903c1fea6cae28cb4e3e6028efcad75e,soft_frobenius,success_computed,False,results/main_study/166c792c43bc/records/soft_frobenius__main_evaluation__seed507__cfg2f62fa59df66.json,8.743676400001277,
soft_frobenius__main_evaluation__seed507__cfg210cfcca5044,210cfcca5044,210cfcca5044ddeafec91ba3686de834dc67c8161549ff106d9a7fc092e12e97,soft_frobenius,success_computed,False,results/main_study/166c792c43bc/records/soft_frobenius__main_evaluation__seed507__cfg210cfcca5044.json,8.274468299990986,
soft_frobenius__main_evaluation__seed507__cfgb28dd68c8477,b28dd68c8477,b28dd68c84775f22337e5020a861ffbb6203e9ec7039b47d21589cda4dd71c78,soft_frobenius,success_computed,False,results/main_study/166c792c43bc/records/soft_frobenius__main_evaluation__seed507__cfgb28dd68c8477.json,9.816566000008606,
soft_frobenius__main_evaluation__seed507__cfg55694fd0c033,55694fd0c033,55694fd0c033b9427b0cac20e07639b5d9a1abf4661637a6da5c689a000512c5,soft_frobenius,success_computed,False,results/main_study/166c792c43bc/records/soft_frobenius__main_evaluation__seed507__cfg55694fd0c033.json,10.200440000000526,
soft_frobenius__main_evaluation__seed507__cfg9f3d1a2947d4,9f3d1a2947d4,9f3d1a2947d40d2649a9c79d51f317c2e5f7e8980e649f34612d0d007c810ec8,soft_frobenius,success_computed,False,results/main_study/166c792c43bc/records/soft_frobenius__main_evaluation__seed507__cfg9f3d1a2947d4.json,9.988818199999514,
soft_frobenius__main_evaluation__seed507__cfgf62db42018e4,f62db42018e4,f62db42018e4ab389ea995e760096e7f80f3694602c478ec1ba943b65ba0d7a7,soft_frobenius,success_computed,False,results/main_study/166c792c43bc/records/soft_frobenius__main_evaluation__seed507__cfgf62db42018e4.json,9.986332000000402,
soft_frobenius__main_evaluation__seed507__cfg37972cbd12af,37972cbd12af,37972cbd12af1f19bf135736ea392bcec9c88451f04cedcb2b88033b394b69ad,soft_frobenius,success_computed,False,results/main_study/166c792c43bc/records/soft_frobenius__main_evaluation__seed507__cfg37972cbd12af.json,10.14872669999022,
soft_frobenius__main_evaluation__seed507__cfgbfa3fa560db4,bfa3fa560db4,bfa3fa560db47ca7a72cf712ecfb15d89040a7448694fa432f6f647eddfb8914,soft_frobenius,success_computed,False,results/main_study/166c792c43bc/records/soft_frobenius__main_evaluation__seed507__cfgbfa3fa560db4.json,9.250070999987656,
soft_frobenius__main_evaluation__seed507__cfgbf764a49e977,bf764a49e977,bf764a49e9774cb19aa5f3a0ced22770a8506efaa0da6974cd3a1c73429fcfa9,soft_frobenius,success_computed,False,results/main_study/166c792c43bc/records/soft_frobenius__main_evaluation__seed507__cfgbf764a49e977.json,9.92526830000861,
soft_frobenius__main_evaluation__seed507__cfge7d6bc64340e,e7d6bc64340e,e7d6bc64340e4df0c236fc62b7160aabf14441a075be6edc74cfb88e1cd062d3,soft_frobenius,success_computed,False,results/main_study/166c792c43bc/records/soft_frobenius__main_evaluation__seed507__cfge7d6bc64340e.json,9.131203900004039,
soft_frobenius__main_evaluation__seed507__cfg1a402fbfbc61,1a402fbfbc61,1a402fbfbc61f677cf66e1f8869b2d41633ad06d3a2fc83c6dac9ca18b63c93e,soft_frobenius,success_computed,False,results/main_study/166c792c43bc/records/soft_frobenius__main_evaluation__seed507__cfg1a402fbfbc61.json,10.253603599994676,
soft_frobenius__main_evaluation__seed507__cfg81a56e23e231,81a56e23e231,81a56e23e2319dee2fecd11714c81ff216c80e335c9527fd616bb14f39408979,soft_frobenius,success_computed,False,results/main_study/166c792c43bc/records/soft_frobenius__main_evaluation__seed507__cfg81a56e23e231.json,9.953592700010631,
soft_frobenius__main_evaluation__seed507__cfgd71f113c25d3,d71f113c25d3,d71f113c25d389e16654e8fbba69fc0e680787b6e9ea570867c70f07f6cdedfb,soft_frobenius,success_computed,False,results/main_study/166c792c43bc/records/soft_frobenius__main_evaluation__seed507__cfgd71f113c25d3.json,9.951579300002777,
soft_frobenius__main_evaluation__seed507__cfgf999ec593cd3,f999ec593cd3,f999ec593cd3a11d26e8b63fb920af2a3ff76af64eab15d83f9b0ad11bbd7547,soft_frobenius,success_computed,False,results/main_study/166c792c43bc/records/soft_frobenius__main_evaluation__seed507__cfgf999ec593cd3.json,9.81491780000215,
soft_frobenius__main_evaluation__seed507__cfgca309a15eeb6,ca309a15eeb6,ca309a15eeb6a210d5c1577db9eef5169abc5d7248aa3d043c39ac8014a7c093,soft_frobenius,success_computed,False,results/main_study/166c792c43bc/records/soft_frobenius__main_evaluation__seed507__cfgca309a15eeb6.json,9.243447200002265,
soft_frobenius__main_evaluation__seed507__cfg44c639728acb,44c639728acb,44c639728acb559eafee55ba5e8914919952b106fe7295a2fabe5b506fb9d77b,soft_frobenius,success_computed,False,results/main_study/166c792c43bc/records/soft_frobenius__main_evaluation__seed507__cfg44c639728acb.json,9.793923900011578,
hard_exclusion__main_evaluation__seed507__cfge14c9e5c644f,e14c9e5c644f,e14c9e5c644f87ea5d4771fd8d0ebb19b175b7e8c8c5998cc90c70baf31540ff,hard_exclusion,success_computed,False,results/main_study/166c792c43bc/records/hard_exclusion__main_evaluation__seed507__cfge14c9e5c644f.json,10.36604239999724,
hard_exclusion__main_evaluation__seed507__cfg80134065c244,80134065c244,80134065c244eb7e12e165cb8de0bbf4b53de393602bb7ac89192d2657243bf3,hard_exclusion,success_computed,False,results/main_study/166c792c43bc/records/hard_exclusion__main_evaluation__seed507__cfg80134065c244.json,9.743300600006478,
hard_exclusion__main_evaluation__seed507__cfg5b418a92cdc4,5b418a92cdc4,5b418a92cdc4539ddaf88c5c1a9fbb6e0f40324926c472ddd5dd8fb861a26685,hard_exclusion,success_computed,False,results/main_study/166c792c43bc/records/hard_exclusion__main_evaluation__seed507__cfg5b418a92cdc4.json,9.271249500001431,
hard_exclusion__main_evaluation__seed507__cfg5b576a0d737b,5b576a0d737b,5b576a0d737b0f047ce09c546efe2afd7f00faa959189f9567ded36136828dd9,hard_exclusion,success_computed,False,results/main_study/166c792c43bc/records/hard_exclusion__main_evaluation__seed507__cfg5b576a0d737b.json,9.070551600001636,
hard_exclusion__main_evaluation__seed507__cfg3b89134d25bb,3b89134d25bb,3b89134d25bb70c321b953b898460f497ac57b8aef43136ac31e6b31ced1f565,hard_exclusion,success_computed,False,results/main_study/166c792c43bc/records/hard_exclusion__main_evaluation__seed507__cfg3b89134d25bb.json,9.857304600009229,
