run_id,configuration_hash_prefix,configuration_hash_full,method_family,final_status,was_overwritten,record_path,runtime_seconds,message
soft_frobenius__main_evaluation__seed502__cfg28326ca388fd,28326ca388fd,28326ca388fd08ede9a7992d488e95646ba25c1113b05e06d8ffea04e8477b0c,soft_frobenius,success_computed,False,results/main_study/864fe6722256/records/soft_frobenius__main_evaluation__seed502__cfg28326ca388fd.json,6.147873600013554,
soft_frobenius__main_evaluation__seed502__cfgd3896eb483d1,d3896eb483d1,d3896eb483d134c4e76ec39aa99a26fe3507aec56c0ee7dae359b2eaf9beec4e,soft_frobenius,success_computed,False,results/main_study/864fe6722256/records/soft_frobenius__main_evaluation__seed502__cfgd3896eb483d1.json,6.516981399996439,
soft_frobenius__main_evaluation__seed502__cfg5a53e3535285,5a53e3535285,5a53e3535285f5c1b10bee9d8651fabf7da9495c87787977422c7ef65521a58e,soft_frobenius,success_computed,False,results/main_study/864fe6722256/records/soft_frobenius__main_evaluation__seed502__cfg5a53e3535285.json,9.43589969999448,
soft_frobenius__main_evaluation__seed502__cfg618559199f6e,618559199f6e,618559199f6e02afbbde5c2d5f33f67370ea0735bd14cd04f3a7c4d317dfe7af,soft_frobenius,success_computed,False,results/main_study/864fe6722256/records/soft_frobenius__main_evaluation__seed502__cfg618559199f6e.json,9.83927229999972,
soft_frobenius__main_evaluation__seed502__cfg7eac46717095,7eac46717095,7eac46717095e35672b4771bb37e537558e77d5700886c7d802fed466ebe53d1,soft_frobenius,success_computed,False,results/main_study/864fe6722256/records/soft_frobenius__main_evaluation__seed502__cfg7eac46717095.json,9.134629499996663,
soft_frobenius__main_evaluation__seed502__cfg388e4e9f000a,388e4e9f000a,388e4e9f000ad3403b6fb375a5bffe973abfe599f700bc2287fb4313e03a9276,soft_frobenius,success_computed,False,results/main_study/864fe6722256/records/soft_frobenius__main_evaluation__seed502__cfg388e4e9f000a.json,9.527632299999823,
soft_frobenius__main_evaluation__seed502__cfgf176d9a865d8,f176d9a865d8,f176d9a865d8dbcb4aad3d47936798f9ab46b3389e318b2b314b480ee32a16b3,soft_frobenius,success_computed,False,results/main_study/864fe6722256/records/soft_frobenius__main_evaluation__seed502__cfgf176d9a865d8.json,9.122097900006338,
soft_frobenius__main_evaluation__seed502__cfgda7a6347b93f,da7a6347b93f,da7a6347b93f4aa65b389e32de7f6c779d4f597314492ed41efbe1279a5472e9,soft_frobenius,success_computed,False,results/main_study/864fe6722256/records/soft_frobenius__main_evaluation__seed502__cfgda7a6347b93f.json,10.886101199997938,
soft_frobenius__main_evaluation__seed502__cfgec8de02dec1e,ec8de02dec1e,ec8de02dec1e7cb2ae9ccda21682fe91186c4c3714ceb4d131f998569ca01dce,soft_frobenius,success_computed,False,results/main_study/864fe6722256/records/soft_frobenius__main_evaluation__seed502__cfgec8de02dec1e.json,9.351915599996573,
soft_frobenius__main_evaluation__seed502__cfgb9434cbcd983,b9434cbcd983,b9434cbcd983dbe346b34ea0c6ea2ae0af49c590b74531afcab2f5c209e4d1cb,soft_frobenius,success_computed,False,results/main_study/864fe6722256/records/soft_frobenius__main_evaluation__seed502__cfgb9434cbcd983.json,9.50992940001015,
soft_frobenius__main_evaluation__seed502__cfgca29e30770a2,ca29e30770a2,ca29e30770a212df09d4c5e8e71745c6229ff3e629f5ea9a39f843e5863e3e49,soft_frobenius,success_computed,False,results/main_study/864fe6722256/records/soft_frobenius__main_evaluation__seed502__cfgca29e30770a2.json,10.724104699998861,
soft_frobenius__main_evaluation__seed502__cfgb1b94f5ea23c,b1b94f5ea23c,b1b94f5ea23c7f8c19809a2e90e899d5df7d1a44e5a67c56c9ca8bcc5062c242,soft_frobenius,success_computed,False,results/main_study/864fe6722256/records/soft_frobenius__main_evaluation__seed502__cfgb1b94f5ea23c.json,10.28150139999343,
soft_frobenius__main_evaluation__seed502__cfgcc668c83e10c,cc668c83e10c,cc668c83e10c180d36d018f25017e2fdce05551c88153d46a8f986e4e2c9ee83,soft_frobenius,success_computed,False,results/main_study/864fe6722256/records/soft_frobenius__main_evaluation__seed502__cfgcc668c83e10c.json,9.411820199995418,
